Abacavir,找不到解释
abacterial,adj. 非细菌性的
abandon,"n. 放任；狂热
vt. 遗弃；放弃"
abate,"vt. 减轻；减少；废除
vi. 减轻；失效"
abdomen,n. 腹部；下腹；腹腔
abdominal,adj. 腹部的；有腹鳍的
abduct,vt. 绑架；诱拐；使外展
abduction,n. 诱拐，绑架；诱导
abductor,n. 诱拐者
aberrant,adj. 异常的；畸变的；脱离常轨的；迷乱的
aberration,n. 失常；离开正路，越轨
abiogenesis,n. 自然发生，自然发生说; 无生源说
abiotic,adj. 非生物的，无生命的
abiotrophy,n. 营养性衰竭，生活力缺失
ablate,"vt. 烧蚀；切除；使脱落
vi. 脱落"
ablation,n.  消融；切除
ablepsia,盲; 目盲; 视觉缺失
abnormal,adj. 反常的，不规则的；变态的
abnormality,n. 异常；畸形，变态
abnormally,adv. 反常地；变态地；不规则地
abolish,vt. 废除，废止；取消，革除
abortifacient,"n.  堕胎药
adj. 堕胎的"
abortion,n. 流产，堕胎，小产；流产的胎儿；（计划等）失败，夭折
abortive,adj. 失败的；流产的；堕胎的
abound,vi. 富于；充满
abrasion,n. 磨损；磨耗；擦伤
abrupt,adj. 生硬的；突然的；唐突的；陡峭的
abruption,n. 分裂，分离
abscess,"n. 脓肿；脓疮
vi. 形成脓肿"
absolute,"n. 绝对；绝对事物
adj. 绝对的；完全的；专制的"
absolutely,adv. 绝对地；完全地
absorb,vt. 吸收；吸引；承受；理解；使…全神贯注
absorbable,adj. 可吸收的；容易被吸收的
absorbance,n.  吸光度；吸收率
absorbent,"n.  吸收剂
adj. 能吸收的"
absorptiometry,n. 吸光测定法，吸收测量学
absorption,n. 吸收；全神贯注，专心致志
absorptive,adj. 吸收性的；有吸收力的
abstain,vi. 自制；放弃；避免
abstinence,n. 节制；节欲；戒酒；禁食
abstract,"n. 摘要；抽象；抽象的概念
adj. 抽象的；深奥的
vt. 摘要；提取；使……抽象化；转移(注意力、兴趣等)；使心不在焉
vi. 做摘要；写梗概"
abstraction,n. 抽象；提取；抽象概念；空想；心不在焉
abstruse,adj. 深奥的；难懂的
absurd,"n. 荒诞；荒诞作品
adj. 荒谬的；可笑的"
abundance,n. 充裕，丰富
abundant,adj. 丰富的；充裕的；盛产
abuse,"n. 滥用；虐待；辱骂；弊端；恶习，陋习
vt. 滥用；虐待；辱骂"
academic,"n. 大学生，大学教师；学者
adj. 学术的；理论的；学院的"
academy,n. 学院；研究院；学会；专科院校
acalculia,n. 计算力缺失
acanthocytosis, 棘红细胞症
acanthopanax,刺五加
acariasis,n. 疥癣，疥虫病
acatalepsia,领会不能
accelerate,"vt. 使……加快；使……增速
vi. 加速；促进；增加"
acceleration,n. 加速，促进； 加速度
accelerator,n. 油门；催化剂； 加速装置
accentuate,vt. 强调；重读
acceptable,adj. 可接受的；合意的；可忍受的
acceptor,n.  承兑人；接受者；接收器
access,"n. 进入；使用权；通路
vt. 使用；存取；接近"
accessibility,n. 易接近；可亲；可以得到
accessible,adj. 易接近的；可进入的；可理解的
accessory,"n. 配件；附件； 从犯
adj. 副的；同谋的；附属的"
accident,n. 事故；意外； 意外事件；机遇
accidental,"n. 次要方面；非主要的特性；临时记号
adj. 意外的；偶然的；附属的；临时记号的"
acclimatization,n. 适应环境； 驯化；服水土； 气候适应
accommodate,"vi. 适应；调解
vt. 容纳；使适应；供应；调解"
accommodation,n. 住处，膳宿；调节；和解；预订铺位
accompany,"vt. 陪伴，伴随；伴奏
vi. 伴奏，伴唱"
accomplish,vt. 完成；实现；达到
accord,"n. 符合；一致；协议；自愿
vt. 使一致；给予
vi. 符合；一致"
accordance,n. 一致；和谐
account,"n. 账户；解释；账目，账单；理由；描述
vt. 认为；把…视为
vi. 解释；导致；报账"
accredit,vt. 授权；信任；委派；归因于
accretion,n. 添加；增加物；连生；冲积层
accumulate,"vt. 积攒
vi. 累积；积聚"
accumulation,n. 积聚，累积；堆积物
accuracy,n.  精确度，准确性
accurate,adj. 精确的
accurately,adv. 精确地，准确地
accuse,"vt. 控告，指控；谴责；归咎于
vi. 指责；控告"
acellular,adj.  非细胞的；非细胞组成的
acetabuloplasty, 髋臼成形术
acetabulum,n. 髋臼，关节窝，吸盘
acetaminophen,"n. 对乙酰氨基酚； 醋氨酚；退热净；扑热息痛（一种替代阿司匹林的解热镇痛药，常见品牌有泰诺（Tylenol）, 必理痛（Panadol）, 埃克塞德林（Excedrin）等）"
acetate,n.  醋酸盐；醋酸纤维素及其制成的产品
acetazolamide,n. 乙酰唑胺，醋唑磺胺（一种利尿剂）
acetic,adj. 醋的，乙酸的
acetone,n.  丙酮
acetonuria,n. 丙酮尿
acetyl,n.  乙酰；乙酰基
acetylator, 乙酰化器
acetylcholine,n.  乙酰胆碱
acetylcholinesterase,n. 乙酰胆碱酯酶
acetylcysteine,乙酰半胱氨酸
acetylsalicylic, 乙酰水杨酸
acetyltransferase,"乙酰转移酶
转乙酰酶"
achalasia,n. 弛缓不能
achieve,"vt. 取得；获得；实现；成功
vi. 达到预期的目的，实现预期的结果，如愿以偿"
achlorhydria,n. 胃酸缺乏
achondroplastic, 软骨发育不全的
achylia,胃液缺乏
acid,"n. 酸；<俚>迷幻药
adj. 酸的；讽刺的；刻薄的"
acidemia,n. 酸血症
acid-fast,adj. 抗酸的；难褪色的
acidic,adj. 酸的，酸性的；产生酸的
acidification,n.  酸化；成酸性；使……发酸
acidify,"vt. 使……成酸；使……酸化
vi.  酸化；变酸"
acidity,n. 酸度；酸性；酸过多；胃酸过多
acidophilic,a. 嗜酸的
acidosis,n.  酸中毒，酸毒症；酸液过多症
aciduria,n. 酸尿
acinar,adj. 腺泡的
acinebacter,找不到解释
acinetobacter,找不到解释
acinus,n. 小核果，浆果，葡萄状腺
acknowledge,vt. 承认；答谢；报偿；告知已收到
acknowledgement,n. 承认；确认；感谢
acleistocardia,卵圆孔未闭
acme,n. 顶点，极点；最高点
acne,n.  痤疮， 粉刺
aconitase,n. 顺乌头酸酶
aconitine,n. 乌头碱
acquaint,vt. 使熟悉；使认识
acquire,vt. 获得；取得；学到；捕获
acquired,"v. 取得；捕获（acquire的过去分词）
adj.  后天的；已获得的；已成习惯的"
acquisition,n. 获得物，获得；收购
acroanesthesia, 四肢麻木，肢端麻木，肢麻木
acrocentric,adj.& n. （染色体）近端着丝（的）
acrocyanosis,n. 手足发绀
acrognosis, 肢体感
acromegaly,n. 肢端肥大症
acromion,n. 肩峰
acropachy, 杵状指
acrosome, 顶体，顶体精子
actigraphy, 腕动计；活动记录检查；腕动仪活动记录检查
actin,n.  肌动蛋白
actinobacillus,找不到解释
actinobacteria, 放线菌门；放线菌纲；放线杆菌纲
actinomycete,n. 放射菌类
actinomycin,n. 放射菌素
actinomycosis,n. 放射菌病
action,n. 行动；活动；功能；战斗；情节
activate,"vt. 刺激；使活动；使活泼；使产生放射性
vi. 激活；有活力"
activation,n.  激活；活化作用
activator,n. 催化剂； 活化剂； 激活剂；触媒剂
active,"n. 主动语态；积极分子
adj. 积极的；活跃的；主动的；有效的；现役的"
activity,n. 活动；行动；活跃
actually,adv. 实际上；事实上
